Unnamed: 0,Title,Company,Location,Skills
,Full Stack Development,LivNSense,Bangalore,HTMLCSSJavaScriptNode.jsPostgreSQLDockerGitHub+2 more
,WordPress Development,Reliant Business Information Systems Private Limited,Delhi,PHPHTMLCSSJavaScriptWordPress
,Full Stack Development,OPTRENEX INTERNATIONAL PRIVATE LIMITED,Mumbai,PHPHTMLCSSJavaScriptPythonWordPressNode.js+3 more
,Tech Assistant,Supervaisor.AI,Work from home,Attention to DetailTime ManagementProblem SolvingEnglish Proficiency (Spoken)English Proficiency (Written)AdaptabilityGoogle Workspace+3 more
,Backend Development,Digite Infotech Private Limited,Bangalore,PythonMongoDBREST APIFastAPI
,Java Development,TwiLearn EduTech Private Limited,Work from home,JavaMySQLJSPJ2EEHibernate ORM(Java)Spring MVC
,Python Development,TwiLearn EduTech Private Limited,Work from home,HTMLCSSPythonDjangoMachine LearningREST API
,WordPress Development,Humanity Founders,Work from home,PHPHTMLCSSJavaScriptWordPressSearch Engine Optimization (SEO)Design Thinking+1 more
,Information Technology,Cynergi,Mumbai,Cloud ComputingComputer NetworkingSoftware Testing
,ReactJS Development,GrowMeOrganic Private Limited,Work from home,HTMLCSSJavaScriptReactTypeScript
,WordPress Development,Dignifyd Digital Solutions,"Noida, Delhi",PHPHTMLCSSWordPressSearch Engine Optimization (SEO)
,UX-UI Designer And Wordpress Developer,Komiq Labs,Work from home,WordPressUI & UX DesignFigma
,DevOps Oriented Full-Stack Engineer,CodeIncubate,Gurgaon,PythonNode.jsPostgreSQLDockerFlutterAmazon Web Services (AWS)Kubernetes+8 more
,Web Development,NoirCapial,Work from home,MySQLHTMLCSSJavaScriptWordPressNode.jsReact
,Front End Development,NoirCapial,Work from home,HTMLCSSJavaScriptNode.jsReact
,Backend Development,NoirCapial,Work from home,JavaPHPMySQLHTMLPythonMongoDBDjango+1 more
,Full Stack Development,Shiplee,Bangalore,PHPMySQLHTMLCSSJavaScriptPythonMongoDB+4 more
,Web Development,TwiLearn EduTech Private Limited,Work from home,PHPMySQLHTMLCSSJavaScriptjQueryWordPress+3 more
,Web Development,Shubham Gupta,Work from home,WordPress
,Full Stack Development,J D Jones & Company Private Limited,Kolkata,MySQLJavaScriptPythonSQLNode.jsGitHubReact+1 more
,PHP Training,Webgenesis,Jaipur,PHPMySQLHTML 5CSS3
,Product (AI Content & Analytics),OpenPrep Academy,Work from home,PythonPostgreSQLPrompt EngineeringLLM evaluation
,PHP Development,Rise Retail & Payment Solutions Private Limited,Pune,PHPMySQLHTML
,Software Development,Amritesh Kumar Bhaskar,Work from home,JavaPHPMySQLHTMLJavaScriptEclipse (IDE)Node.js+8 more
,Web Development,Digital Heroes,"Greater Noida, Noida",Web development
,Software Development,Codifinary Technologies Private Limited,Bangalore,PHPAlgorithmsData StructuresReactGolangDatabase Management System (DBMS)
,Backend Development,International Institute Of SDGs & Public Policy Research,Work from home,MongoDBNode.jsEnglish Proficiency (Spoken)
,Front End Development,Tellis Technologies Private Limited,Work from home,HTMLCSSJavaScriptMongoDBNode.jsReactNext.js
,MERN Full Stack (Fulltime/Remote),Tellis Technologies Private Limited,Work from home,JavaScriptNode.jsMEANNext.jsMERN
,Full Stack Development,Coding Junior,Work from home,MySQLHTMLCSSJavaScriptNode.jsReactGolang+3 more
,,,, 
,Full Stack Development,Think41,Bangalore,JavaHTMLCSSJavaScriptPythonReact
,Backend Development,TSTEPS PRIVATE LIMITED,"Chennai, Madurai, Hyderabad, Bangalore, Puduchery                                                                (Hybrid)",JavaMySQLHTMLPythonMongoDBNode.jsExpress.js
,Python Development,TSTEPS PRIVATE LIMITED,"Chennai, Mumbai, Hyderabad, Kerala, Puduchery                                                                (Hybrid)",HTMLCSSPythonDjangoMachine Learning
,Full Stack Development,International Institute Of SDGs & Public Policy Research,Work from home,MongoDBAngularJSNode.jsEnglish Proficiency (Spoken)
,Full Stack Development,TSTEPS PRIVATE LIMITED,"Chennai, Mumbai, Kerala, Puduchery, Karnataka                                                                (Hybrid)",PHPMySQLHTMLCSSPythonMongoDBNode.js+1 more
,Software Developer,RoadVision AI Private Limited,Delhi,ReactAmazon Web Services (AWS)Flask
,Node.js Development,TSTEPS PRIVATE LIMITED,"Chennai, Mumbai, Hyderabad, Bangalore, Kerala                                                                (Hybrid)",MySQLHTMLJavaScriptMongoDBExpress.jsReact
,WordPress Development,Pexaworks Technologies Private Limited,Work from home,PHPMySQLHTMLCSSJavaScriptWordPressShopify
,Front End Development,Ezygo Innovation Labs Pvt Ltd,Kozhikode,REST APIVue.js
,Full Stack Development,DataVinci Private Limited,Work from home,PythonGitPostgreSQLReactFastAPITailwind CSSNext.js+1 more
,Web Development,Ramyoz,Noida,HTMLCSSNode.js
,ReactJS Development,Educase India,Hyderabad,HTMLJavaScriptNode.jsReactREST APIReact NativeRedux
,Google Apps Script,Red Dot Foundation,Work from home,JavaScriptGoogle AdWordsGoogle WorkspaceBigQuery
,Web Development,VaultofCodes,Work from home,JavaPythonWeb development
,Web Development,Venue,Noida,HTMLCSSWordPressReact
,WordPress Development,Veerangna By Indra,"Delhi, Gurgaon, Noida",Adobe PhotoshopAdobe IllustratorWordPressVideo EditingCreative ThinkingEnglish Proficiency (Spoken)Graphic Design+1 more
,Frontend Developer & Designer,Trigrexam,Work from home,JavaHTMLCSSTime ManagementWireframingSketchPrototyping+6 more
,Data Science,Business Quant,Work from home,PythonData AnalyticsData Science
,Shopify Developer,Betatest Solutions Private Limited,Work from home,JavaScriptSearch Engine Optimization (SEO)GitShopifyTypeScriptGraphQL
,Front End Development,Business Quant,Work from home,PHPJavaScriptjQueryWordPressAJAXREST API
,Software Development Engineering (Web),Sunlight Sports Studio LLP,Bangalore,JavaScriptReactShopifyTypeScript
,Full Stack Developer – Enterprise Software & System Integration,UnifyXperts,Mumbai,MySQLHTMLCSSJavaScriptPython
,Backend Development,PyCray,Work from home,MySQLPythonDjangoREST API
,Full Stack Development,LiteThink AI,Work from home,HTMLJavaScriptNode.jsReactFirebaseGoogle Cloud Platforms (GCP)OpenAI API+2 more
,Full Stack Development,iTech Mission Private Limited,"Gurgaon, Delhi",MySQLJavaScriptMongoDBAngularJSNode.jsExpress.jsReact+2 more
,PHP Development,SPIDERWEB,Work from home,PHPMySQLHTMLJavaScriptjQueryAJAXCodeIgniter+1 more
,Shopify Developer,Ridvig Technologies,Work from home,Product ManagementShopifyEffective Communication
,Full Stack Development,Everything About AI,Work from home,HTMLCSSJavaScriptMongoDBNode.jsPostgreSQLReact+4 more
,Python Development,Everything About AI,Work from home,CSSPythonMongoDBMachine LearningPostgreSQLREST APIDeep Learning+4 more
,Full Stack Development,Linqway Techniks Private Limited,Mysuru                                                                (Hybrid),JavaScriptPythonNode.jsReact
,.NET Development,TSTEPS PRIVATE LIMITED,"Chennai, Madurai, Mumbai, Bangalore, Kerala, Puduchery                                                                (Hybrid)",HTMLCSSJavaScriptASP.NETSQL
,Asp.net Development,TSTEPS PRIVATE LIMITED,"Chennai, Mumbai, Bangalore, Kerala, Puduchery                                                                (Hybrid)",JavaScriptjQuery.NETASP.NETC#.NETMS SQL Server
,Angular.js Development,TSTEPS PRIVATE LIMITED,"Chennai, Madurai, Mumbai, Bangalore, Kerala                                                                (Hybrid)",CSSJavaScriptAngularJSNode.jsAngular 2.0Angular 7.0
,Full Stack/App Developer,Admunch,Meerut                                                                (Hybrid),JavaScriptGitNode.jsMobile Application DevelopmentProblem SolvingReactREST API+6 more
,Backend Development,Archit Dhir,Mohali                                                                (Hybrid),Amazon Web Services (AWS)APIs
,Information Technology,"Milltex Blanks Inc (New York, United States)",Work from home,PythonAPIsReplit (GenAI)
,Software Development,Hello Live NA,Work from home,HTMLPython
,ReactJS Development,Betatest Solutions Private Limited,Work from home,HTMLCSSJavaScriptReactREST API
,Web Development,TUNGSTEN FITNESS CLUB PRIVATE LIMITED,"Thane, Navi Mumbai",JavaScriptReactReact NativeReact Router
,Software Development,Medical Slot,Kanpur Dehat,Next.js
,,,, 
,Full Stack Development,Visiq Technology Private Limited,Work from home,JavaScriptPythonAngularJSNode.jsReact
,Robotics,Robonite Robotics & STEAM Education Private Limited,"Siliguri, Raipur",PythonRoboticsArduinoInternet of Things (IoT)
,Shopify Generalist,ThePlainsCo.,"Delhi, Gurgaon",HTMLCSSGoogle AnalyticsSearch Engine Optimization (SEO)English Proficiency (Spoken)English Proficiency (Written)Canva
,Full Stack Development,Wisemonk TA,Work from home,MongoDBNode.jsExpress.jsReact
,Backend Development,Cybernauts Technologies Private Limited,"Delhi, Ghaziabad, Greater Noida, Noida",PHPMySQLPythonMongoDBCodeIgniterNode.jsREST API+2 more
,Full Stack Development,ETechCube,Jamshedpur,MySQLHTMLCSSJavaScriptPythonBootstrapMongoDB+5 more
,Full Stack Development,APEX ENGINEERING,Work from home,PHPMySQLHTMLCSSJavaScriptPython
,Front End Development,APEX ENGINEERING,Work from home,HTMLCSSJavaScriptBootstrapBubble.io
,Management Information System,Tapovan Impex Private Limited,Delhi,SQLAdvanced ExcelPower BIGoogle Sheets
,Python Development,Warewe Consultancy Private Limited,Gurgaon,PythonDjangoNode.jsPostgreSQLREST APIStripe Payment APIFastAPI
,Content & Communication,Love And Flour By Pooja,Mumbai                                                                (Hybrid),Content WritingEmail MarketingCMS (Content Management System)Client Relationship Management (CRM)ProofreadingWeb developmentEnglish Proficiency (Written)+2 more
,Backend & Full Stack Development,PLEXO HR Solutions,Gurgaon,JavaScriptData StructuresGitNode.jsPostgreSQLGitHubExpress.js+4 more
,Full Stack Development,Namekart,Noida                                                                (Hybrid),JavaMySQLHTMLCSSJavaScriptNode.jsReact
,Front End Development,NayePankh Foundation,Work from home,HTML
,Web Development,Hustlr Staffing Services,Work from home,JavaScriptWordPressBootstrapNode.js
,Backend Development,Travel Lykke Private Limited,Work from home,MySQLJavaScriptPythonDjango
,Software Development,Mindlab Media,Vadodara,HTMLCSSJavaScriptNode.jsReact
,Quant Developer,QuantGlobal,"Delhi, Noida",PythonMongoDBMachine LearningC++ ProgrammingStock TradingAPIsProbability
,Node.js Generative AI/ML Developer,Arakoo,Work from home,Node.jsExpress.jsTypeScriptTerraform
,Front End Development,NDimensions Design Studio,Udaipur,HTMLCSSJavaScriptBootstrapReactREST API
,Full Stack Development - AI,Yardstick,Work from home,HTMLCSSJavaScriptMongoDBNode.jsReactNext.js
,"Figma, NextJS, React Native And Firebase Development",Bolesale Technologies Private Limited,Work from home,Node.jsReact NativeFirebaseCloud FirestoreNext.js
,Front End Development,Visys Cloud Technologies India Private Limited,Hyderabad,HTMLCSSJavaScriptjQueryBootstrapAngularJSReact
,Full Stack Development,Visys Cloud Technologies India Private Limited,Hyderabad,PHPMySQLHTMLCSSJavaScriptPythonMongoDB+3 more
,Javascript Developer,Brain Quest,Work from home,JavaScriptExpress.jsReact
,E-Commerce Business Management,Talent Corner HR Services,Mumbai,Client InteractionMS-ExcelClient Relationship Management (CRM)Sales ManagementBusiness DevelopmentEffective CommunicationSales Strategy
,Vibe Coders,Stirring Minds,Work from home,Web developmentArtificial intelligenceOpenAI APIClaudeVibe CodingCursor (GenAI)Lovable (GenAI)
,Full Stack Development,Zykoon Technologies,Work from home,MySQLJavaScriptNode.jsGitHubReactTypeScriptNext.js
,E‑Commerce App Developer (Shopify),Protega,Mumbai                                                                (Hybrid),HTMLCSSJavaScriptCSS3Node.jsReactShopify+2 more
,Full Stack Development,Swifey,Work from home,MySQLJavaScriptPythonAngularJSNode.jsReact
,Full Stack Development,Memli,Gurgaon,MySQLHTMLCSSJavaScriptGitNode.jsProblem Solving+3 more
,Software Development Engineering (Web),Apoorva Mishra,Work from home,MySQLHTMLReactArtificial intelligenceNext.js
,Java Development,ROUTINE REGIME PRIVATE LIMITED,Noida,JavaMySQLJavaScriptSpring Boot
,AI Agent Development,Awwgment,Work from home,PythonREST APITransformersFastAPIAPIsOpenAI APILangChain+4 more
,Full Stack Development,Zenochi,Work from home,JavaScriptNode.jsUI & UX DesignReact
,Robotics,The Innovation Story,Mumbai,PythonSolidWorksRoboticsRaspberry PiEmbedded SystemsArduinoC Programming+2 more
,"React Native, NextJS And Firebase Development",Wecofy,Work from home,Node.jsReact NativeFirebaseFirebase Cloud MessagingNext.js
,"React Native, NextJS And Firebase Development",We Code For You,Work from home,React NativeAmazon Web Services (AWS)FirebaseCloud FirestoreNext.js
,Founders Office,Arkham Literacy Initiative Foundation,Work from home,Social Media MarketingContent WritingBrandingContent ManagementWeb developmentUnreal EngineContent Marketing+2 more
,Full Stack Developer (MERN Stack With Edge.js Mandatory),Ungrezi,Work from home,Data StructuresMongoDBGitNode.jsProblem SolvingUI & UX DesignWeb development+5 more
,,,, 
,Full Stack Development,Sheikh Media,Work from home,PHPMySQLHTMLCSSJavaScriptContent WritingPython+13 more
,Full Stack Developer,Indika AI Private Limited,Delhi,PythonClient InteractionDjangoFlaskInterpersonal skillsEffective CommunicationAmazon S3
,Laravel Expert,Medicalbook,Work from home,PHPAJAXLaravel
,Full Stack Development,StoreShoppy Online Services Private Limited,"Delhi, Ghaziabad, Noida",MongoDBNode.jsMobile Application DevelopmentGitHubExpress.jsReactReact Native+4 more
,Junior Developer,"Rally Portal LLC (Dubai, United Arab Emirates)",Work from home,SQLMobile Application DevelopmentPostgreSQLWeb developmentDatabase Management System (DBMS)APIsDebugging+2 more
,Content Writing & SEO (AI-Assisted Blogging),Thoughtsverse,Work from home,Content WritingWordPressSearch Engine Optimization (SEO)
,Full Stack Development,Vrutti Technologies Pvt. Ltd.,"Surat, Navsari, Kosamba, Kim, Kamrej",MySQLHTMLCSSJavaScriptNode.jsReactTypeScript
,PHP / Laravel Developer,Shipper4u,Work from home,PHPMySQLHTMLJavaScriptjQueryAJAXLaravel
,Software Development,URE Legal Advocates,Work from home,CSSNode.jsReactElectronJS
,.NET Development,Pixelkube Technologies Private Limited,Work from home,C#.NETSQL
,Front End Development,SigmaMind Research Labs,Jaipur                                                                (Hybrid),CSSSQLGitNode.jsReactREST APIRedux+1 more
,Python Algo Developer,Money Making Trading Courses,"Thane, Navi Mumbai, Mumbai, Vashi, Panvel",PythonAlgorithms
,Designer/Flutter + Node.js Developer/Next.js Developer,Deep Nucleus,Work from home,MySQLJavaScriptAdobe IllustratorMongoDBNode.jsReactFlutter+5 more
,Data Labelling,Radic Advertising Private Limited,Hyderabad                                                                (Hybrid),PythonMS-ExcelJSON
,Full Stack Development,Energy Alternatives India,Chennai,PHPHTMLCSSWordPressBootstrapMS SQL ServerReact
,Full Stack Development,Udaghosh Social Welfare Society,Work from home,PHPMySQLHTMLCSSJavaScriptPythonMongoDB+3 more
,WordPress Development,Yasham Software Services Private Limited,Work from home,WordPress
,Full Stack AI Engineer,DigiPlus IT,"Mumbai, Maharashtra",MongoDBNode.jsUI & UX DesignDockerGitHubTypeScriptDevOps+6 more
,Front End Development,Basti Ki Pathshala Foundation,Work from home,HTML
,Software Engineer,Giddly.com,Work from home,PythonMachine LearningReact NativeGolangTypeScriptArtificial intelligence
,ReactJS Development,Wakandabooks Private Limited,Bangalore,HTML 5CSS3GitNode.jsReactREST APISass+11 more
,WordPress Development,Practice Buzz,Chandigarh,PHPMySQLHTMLCSSJavaScript
,Python Development,EvoNexis,Work from home,HTMLCSSPythonDjangoMachine LearningREST APIFlask
,Web Development,EvoNexis,Work from home,PHPMySQLHTMLCSSJavaScriptjQueryWordPress+3 more
,Online Teaching (Full Stack),CodingZen,Work from home,HTMLCSSJavaScriptBootstrapAngularJSNode.jsReact
,Web Development,OmniSoft Consulting,Dehradun,PHPMySQLHTMLCSSJavaScriptCanva
,Front End Development,Emoolar Technology Private Limited,Work from home,HTMLCSSSearch Engine Optimization (SEO)AnimationTailwind CSSNext.jsAPIs+1 more
,Web Development,Tapovan Impex Private Limited,Delhi,MySQLHTMLCSS
,Web Development,BMARKT TECAMAT PRIVATE LIMITED,Delhi,PHPMySQLHTMLCSSJavaScriptjQueryWordPress+3 more
,Java Development,EvoNexis,Work from home,JavaMySQLJSPJ2EEHibernate ORM(Java)Spring MVC
,Front End Development,Stacks (Techaboard Digi Solutions Private Limited),Mumbai,JavaScriptNode.jsReactNext.jsGraphQL
,Python Development,Regime Tax Solutions Private Limited,"Navi Mumbai, Mumbai",HTMLPython
,Front End Development,Letstream Ventures Private Limited,Work from home,JavaScriptSCSSTypeScriptVue.js
,.NET Development,COEPD (Center Of Excellence For Professional Development),"Hyderabad, Andhra Pradesh",HTMLCSSJavaScriptASP.NETMS SQL ServerModel View Controller(MVC)
,Python Development (Next.js),Freelance Trainings,Work from home,PythonSQLDjangoReactREST APIInterpersonal skillsEffective Communication+2 more
,Full Stack Development,Fallon Studio,Work from home,PHPMySQLHTMLCSSJavaScriptPythonMongoDB+4 more
,Full Stack Development,Tinydata Technologies Private Limited,Work from home,HTMLCSSJavaScriptPythonMongoDBNode.jsReact+1 more
,Web Development,Archivision Design & Construction Services,Hubli,HTMLCSSJavaScriptAdobe PhotoshopWordPressSearch Engine Optimization (SEO)Artificial intelligence+1 more
,Full Stack Development,Partex.AI,Pune,HTMLCSSJavaScriptPythonNode.jsReact
,Full Stack Development,Pexaworks Technologies Private Limited,Work from home,JavaScriptNode.jsReactReact NativeNext.js
,,,, 
,Python Developer,Ergode IT Services Private Limited,Mumbai,PythonSeleniumUser Interface (UI) DevelopmentAutomationAPIsData PreprocessingData Cleaning+4 more
,Softwear Development Engineering (WordPress),Inditech Technology Services Private Limited,Work from home,PHPMySQLWordPress
,Full Stack Development,IndianAppGuy Tech Private Limited,Bangalore,Node.jsReact
,Next.js Developer,Infoware,Work from home,TypeScriptReduxNext.js
,Digital Marketing,IP Brigade,Delhi,Social Media MarketingGoogle AnalyticsSearch Engine Marketing (SEM)WordPressGoogle AdWordsSearch Engine Optimization (SEO)Email Marketing+2 more
,Backend Developer (Night Shift Only),Big Internet E-commerce Private Limited,Work from home,MongoDBNode.jsExpress.jsBubble.ioNestJS
,PHP Development,International Institute Of SDGs & Public Policy Research,Work from home,PHPMySQLHTMLJavaScript
,WordPress Development,International Institute Of SDGs & Public Policy Research,Work from home,WordPressSearch Engine Optimization (SEO)English Proficiency (Spoken)
,Software Development,Zarle Infotech,"Delhi, Ghaziabad, Noida",HTMLCSSJavaScriptNode.jsGitHubC++ ProgrammingReact+3 more
,Front End Development,HUBX Commercial Ventures,Work from home,HTMLCSSJavaScriptBootstrapAngularJSNode.jsReact+4 more
,Automation & Agent Builder (n8n / Make.com),BIIT,Work from home,WordPressE-commerceCreative ThinkingProblem SolvingComputer skillsUI & UX DesignAutomation+4 more
,Full Stack Development,Brihat Infotech Private Limited,Work from home,HTMLCSSJavaScriptMongoDBNode.jsExpress.jsReact+3 more
,WordPress Development,Taskraft.agency,"Thane, Dombivli, Kalyan, Badlapur                                                                (Hybrid)",PHPHTMLCSSJavaScriptWordPressSearch Engine Optimization (SEO)Creative Writing
,Software Development,"Gridmetry Gmbh (Munich, Germany)",Work from home,PythonPostgreSQLDockerGitHubReactREST APIGolang+4 more
,E-Commerce Web Development (Shopify),Nivara Diamonds Private Limited,Hyderabad,HTMLCSSJavaScriptSearch Engine Optimization (SEO)Web developmentShopifyResponsive Design+2 more
,AI Agent Development,WhizJuniors,Mumbai                                                                (Hybrid),PythonProblem SolvingDatabase TestingFirebaseAPIsChatGPTGemini
,Software Development - Mern Stack,Amber Flux Private Limited,Work from home,JavaScriptData StructuresMongoDBGitDjangoPostgreSQLNoSQL+8 more
,WordPress Development,BeingLoop,"Mumbai, Virar, Vasai, Mira Bhayandar, Dahisar, Goregaon Kh, Bandra, Mira Road",JavaHTMLCSSPythonWordPress
,Digital Marketing,FlexiFunnels,Work from home,WordPressDigital MarketingSearch Engine Optimization (SEO)CopywritingMarket research
,WordPress Development,OBLYTECH INDIA PRIVATE LIMITED,Work from home,PHPHTMLCSSJavaScriptWordPressEffective Communication
,AI/ML Dev,Trinity Packaging Co. Pvt. Ltd.,Mumbai                                                                (Hybrid),PythonDockerArtificial intelligenceAPIsLLMOps
,Full Stack Development,Rotasu Fin,Ahmedabad,ReactGolangNext.js
,Website & Social Media Content (Squarespace + Canva/Instagram),Yalavarthi Granites And Furniture (P) Ltd,Work from home,Social Media MarketingWeb Design
,Full Stack Development,Gagan Puri,Work from home,MySQLMongoDBNode.jsGitHubExpress.jsReact Native
,Backend Development,Shiplee,Work from home,JavaPHPMySQLHTMLPythonMongoDBDjango+4 more
,Web Development,CYPWNG Software Technologies,Work from home,WordPressCanvaGemini
,Web Development,Pure Cosmeceuticals Private Limited,Jaipur,HTMLWordPress
,Backend Development,Megaplex Prime,Mumbai,MongoDBNode.jsExpress.jsReactREST API
,No-Code Developer,Caarya,Work from home,UI & UX DesignWebflowIntegromat (Make)APIsBubble.ioGenerative AI ToolsNo?code development+2 more
,Apprentice - Technology Associate,ETS India Private Limited,Gurgaon,MS-Office
,Backend Development,Shiksha Nation™,Noida,SQLMongoDBNode.jsNext.js
,PHP Development,Tourasco Travels Llp,Hyderabad,PHP
,Full Stack Development,Amdigit,Work from home,JavaScriptNode.jsPostgreSQLExpress.jsReactArtificial intelligencePrompt Engineering
,Full Stack Development,SociolinQ Technologies Private Limited,Work from home,PythonDjangoPostgreSQLReactTypeScriptFastAPI
,Backend Development,Evolusis,"Thane, Navi Mumbai, Mumbai                                                                (Hybrid)",PythonMongoDBGitAnalytical ThinkingProblem SolvingREST APITeamwork+6 more
,React Native Web Developer (Oct),Kaushal Ranjeet Private Limited,Work from home,Node.jsReactWeb Application SecurityReact NativeWeb Application Testing
,Full Stack Development,NDL Power Limited,Work from home,PythonASP.NETMachine LearningNode.jsMS SQL ServerAutomationReact+5 more
,Mobile App Development,Ghackk Technologies,Gurgaon,MySQLHTMLCSSJavaScriptPythonMongoDBAngularJS+12 more
,Tech Development (AI-Assisted Coding),Marpu Foundation,Work from home,Computer skillsArtificial intelligence
,Systems Software Developer,Vicharak Computers LLP,Surat,C#PythonC ProgrammingC++ Programming
,,,, 
,Full Stack Development,Lavanya  Srinivas,Bangalore,Node.jsReactNext.js
,Backend Development,Certiedge Solutions And Services,Work from home,JavaPython.NETMongoDBDjangoNode.jsPostgreSQL+3 more
,Full Stack Development,Mindenious Edutech,Work from home,PHPMySQLHTMLJavaScriptPythonMongoDB
,Data Analytics,Red Dot Foundation,Work from home,PythonSQLData AnalyticsPower BITableau
,Python Development,Optimasys,Work from home,HTMLCSSPythonDjangoMachine LearningREST APIFlask
,iOS Testing,Across The Globe (ATG),Work from home,PythonSeleniumManual TestingTest AutomationUsability Testing
,Chrome Extension,Across The Globe (ATG),Work from home,HTMLCSSJavaScriptNode.js
,Full Stack Development,AiVibes Pvt. Ltd.,Mumbai,JavaHTMLCSSJavaScriptPythonMongoDBAngularJS+3 more
,Python Development,Hybr1d Technologies Private Limited,Work from home,PythonDjangoDjango Rest Framework
,Full Stack Development,PATTERNLAB.AI,Hyderabad,HTMLCSSJavaScriptMongoDBNode.jsReact
,Node.js Developer,CGPEY INTERNATIONAL PRIVATE LIMITED,Bhilai Charoda,JavaHTMLNode.js
,Full Stack Development,Hybr1d Technologies Private Limited,Work from home,HTMLJavaScriptNode.jsPostgreSQLExpress.jsReactREST API
,Python Development,Zdminds,Work from home,HTMLCSSPythonDjangoMachine LearningREST APIFlask
,Python Development,PATTERNLAB.AI,Hyderabad,PythonMongoDBREST APIFlaskFastAPIPandasObject Oriented Programming (OOP)
,Node.js Development,Aadi Foundation,Work from home,MySQLHTMLJavaScriptMongoDBNode.jsExpress.jsReact+1 more
,Web Development,CareerNest,Work from home,MySQLHTMLCSSJavaScript
,Python Development,Treviax.in,Work from home,HTMLCSSPythonDjangoMachine LearningREST APIFlask
,Networking Automation (Python),Across The Globe (ATG),Bangalore,PythonSoftware TestingNetwork SecurityNetwork Configuration
,Python Development,Mindenious Edutech,Work from home,HTMLCSSPythonMachine Learning
,JavaScript Development,Smaclify Technologies,Pune,JavaScriptNode.jsReact NativeAngular
,PHP Development,Clientcarex AI Private Limited,Hyderabad                                                                (Hybrid),PHPMySQLCodeIgniter
,Prompt Engineering,Nestup Space,Hyderabad,JavaScriptPythonFrontend development
,Android App Development,Vijayi WFH Technologies Private Limited,Gurgaon,JavaXMLGitHubREST APIAndroidKotlinFirebase+1 more
,Full Stack Development,Aurus.ai,Work from home,CSSPythonDjangoPostgreSQLReactFigmaNext.js
,Android App Development,DRP Infotech,Bhubaneswar,JavaXMLREST APIAndroid
,Selenium Web Scraper Developer,Medius Technologies Private Limited,Work from home,SeleniumDjangoPostgreSQLAmazon Web Services (AWS)Flask
,Full Stack Development,Traya Health,Bangalore,Node.jsReactNext.jsMERNNestJS
,DevOps,"Securigeek (Paris, France)",Work from home,LinuxGitDockerKubernetesGrafanaPrometheus
,Selenium Automation Developer,Medius Technologies Private Limited,Work from home,SeleniumDjangoPostgreSQLAmazon Web Services (AWS)Flask
,Python Django Developer,Tradexa Technologies Private Limited,Pune,GitDjangoProblem SolvingJSONDockerREST APIORM+5 more
,Web Development,Maxforce Services Private Limited,"Delhi, Gurgaon, Noida",PHPMySQLHTMLCSSJavaScriptjQueryWordPress+3 more
,Saas Data Engineer/Data Pipeline Developer,"Estate Atlas (Los Angeles, United States)",Work from home,MySQLPythonSQLNext.jsData ExtractionData EngineeringETL processes+1 more
,"Software Engineering (Python, React)",Better,Work from home,PythonReactFlask
,Node.js Developer,Factacy.Ai,Gurgaon,JavaScriptLinuxGitNode.jsNoSQLGitHubREST API
,C# Backend Development,SAHOTA INFO PRIVATE LIMITED,Delhi,C#.NETASP.NETC#.NETModel View Controller(MVC)
,Backend Development ( Night Shift),Big Internet E-commerce Private Limited,Work from home,MongoDBNode.jsExpress.jsNext.jsLangChain
,Backend Development,RegisterKaro,Gurgaon,MongoDBGitNode.jsExpress.jsREST APIDatabase Management System (DBMS)
,Node.js Development,Warewe Consultancy Private Limited,Gurgaon,JavaScriptNode.jsExpress.jsREST APIAmazon Web Services (AWS)Redux
,Software Development Engineering (Web),Vamaship,Mumbai                                                                (Hybrid),PHPMySQLHTMLCSSJavaScript
,Backend Engineering,Zoop Live,Delhi,PythonSQLNode.jsNoSQL
,Full Stack Development,Amdigit,Work from home,JavaScriptNode.jsPostgreSQLExpress.jsReactArtificial intelligencePrompt Engineering
,"Software Engineering (Python, React)",Better,Work from home,PythonReactFlask
,Node.js Developer,Factacy.Ai,Gurgaon,JavaScriptLinuxGitNode.jsNoSQLGitHubREST API
,C# Backend Development,SAHOTA INFO PRIVATE LIMITED,Delhi,C#.NETASP.NETC#.NETModel View Controller(MVC)
,Backend Development ( Night Shift),Big Internet E-commerce Private Limited,Work from home,MongoDBNode.jsExpress.jsNext.jsLangChain
,PHP Development,Tourasco Travels Llp,Hyderabad,PHP
,Backend Development,RegisterKaro,Gurgaon,MongoDBGitNode.jsExpress.jsREST APIDatabase Management System (DBMS)
,Node.js Development,Warewe Consultancy Private Limited,Gurgaon,JavaScriptNode.jsExpress.jsREST APIAmazon Web Services (AWS)Redux
,Software Development Engineering (Web),Vamaship,Mumbai                                                                (Hybrid),PHPMySQLHTMLCSSJavaScript
,Backend Engineering,Zoop Live,Delhi,PythonSQLNode.jsNoSQL
,,,, 
,PHP Development,Pranshu Praneta,Work from home,PHPMySQLHTMLCSSJavaScriptjQueryCSS3+4 more
,AI/ML Python,Tellis Technologies Private Limited,Work from home,JavaScriptPythonMachine LearningArtificial intelligenceMERN
,Software Development,"Oveleno (Jakarta, Indonesia)",Work from home,JavaMySQLHTMLCSSJavaScriptPython.NET+6 more
,Full Stack Development,Digital Guruji,Delhi,HTMLCSSJavaScriptMongoDBNode.jsExpress.js
